titulo,contenido,enlace,fuente,fecha,cluster,es_feminicidio,tiene_nna,tiene_huerfanos,es_objetivo,confianza,prioridad,menores_identificados
Morena plantea iniciativa de programa económico a niños en orfandad tras casos de feminicidio en CDMX - Infobae,Morena plantea iniciativa de programa económico a niños en orfandad tras casos de feminicidio en CDMX Infobae,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOWjVNR1JvTnhZdTk2YlFtekQzQncyMXdvRXdVeWUxR2ljMXN4MEFRQmI5QWdtS0FoZlFGMm83MEpBN2xEUmwxUXNjV3pHRmZETHhTbExTLXd6SXlWU0JoUzFoNEItdlpjNmtDYlBmb0lxVFc0SHRhNDgydzlWNGNIU1I2bjRsRTFJaVd6Y0FOY2E4Q1hCbFB3U2Y1QXNIeWFTQ2FyMmd4d1pxVjVZb181SzR6dEN3SEdEOTdHdWdPdENiQjRNN2FPb0hocGhyTXpMNmV6SWZjTVp0c2pq0gH3AUFVX3lxTFBrcDBZVkZyTnQxYXRPRTBlcUFLT19QZkpXMUFuR3I4dVZPUGRLYnVvNHMtREwtUnJVNG04dktjVUtucklLTVU4U0xIdmxmRGt1YTVJaHZ2OWJicDVjY3BBbVdWcGt2TE41OGJCNk5tU05aZEtaN3JaeUpFTm94RzRkalBIS3RzdHlDRTViTlpCTUVTWnd5MWZWTURTTzRzVlFlRmNNM1hTRnJSZExTSFF6RWZKYmxNdzlMWGp0QnE0T3hLdlVzUFZ2SThkck9VUi1yeGVqNjFEX2JPeHNtLWVkMU45TXJNTlBKNzNlYWRnNnFfZ1l6bDA?oc=5,Google News,2025-03-10T07:00:00+00:00,0,True,False,True,True,0.55,MEDIA,No
"El asesinato de Abril Pérez, el feminicidio que indignó a México - BBC","El asesinato de Abril Pérez, el feminicidio que indignó a México BBC",https://news.google.com/rss/articles/CBMiakFVX3lxTE8zZ2swbTdOWHNnSTNXajFmWGRuNkwwZTJpNWxKNUVYUFdMcmtQcWJTMjBncllMN3dQN3hERmZLcEdYTGVXdVEwQ0FENFlZVWdJOTBXak1uYzAydjZiLVVIUkxDMXhEUl94LWfSAW9BVV95cUxQV0M1N2lDZVRTWlpsdDNuYWphQ0xTcm5IWlp1Qm9WUHczR1Qtc21MY3M5d053dHZFbjBRdTBzRXpwSDZFZ3c5VzRfN3pheW5pYnZUMkVmdjhkaHA4bjVvVTZfSlVmbUJFNGhzSzZXdlU?oc=5,Google News,2019-11-29T08:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
Huérfanos por feminicidio en México. Los olvidados por el gobierno - Connectas,Huérfanos por feminicidio en México. Los olvidados por el gobierno Connectas,https://news.google.com/rss/articles/CBMilwFBVV95cUxNTVNPLVduNklFNlE0MTlFZ2RwQkU4aEs2VW9hMFE4OTk3bmFLd3RLZE1TOTU2cW5jNEJ1Y3dkWGdPSGZfY2Y3TDgwb2U2ZUI2OEJfVFVPSXJZLUFsVnl2V2dWRFltSGNoY1Q0VERQMjd6b2t2alg4NWQ0V1d5c3R6NFdXX1NPdkdFZjJ2aS1OeE1VNzdVRWRZ?oc=5,Google News,2024-04-30T14:01:32+00:00,0,True,False,False,False,0.3,BAJA,No
Programa Valentina apoyará a los hijos de víctimas de feminicidio y desaparecidas - El Sol de México,Programa Valentina apoyará a los hijos de víctimas de feminicidio y desaparecidas El Sol de México,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQeElXSDJYTmxoRkNZOUhxRjYzcUtTNjFEY1hVMFdHUTZUUFRyUnU3TTJkbGtxU0ZLTkFSdmZqcTJQaWFnMWRkTklERjNFSlFCZWo4MzJOM0dOa1VETHRSYVZ3SnRFY181Z2g0a0JQeXJoR2cwNDBGZFhYVzVxNmpkeXRGS2VCODl6OEtKSXJncDhVTFo2NFRKYzZCM0tidldSVUQ1SnhRUVVxS01PR2lIYkdhajVrSDVlNHQ5b2I4UG5MaTNYUHhzNA?oc=5,Google News,2024-12-28T08:53:39+00:00,0,True,True,False,True,0.45,BAJA,Si
México alcanza un récord histórico en feminicidio contra menores en 2018 - EL PAÍS,México alcanza un récord histórico en feminicidio contra menores en 2018 EL PAÍS,https://news.google.com/rss/articles/CBMifkFVX3lxTE9oVTNUZUJ1WWI0emRXN1JsUl80NGR3Vzlvbmpxdk5uaE1mdV83WFAtaUw2RENQSGlwUW5lOHkwWlhIU2cwSG45MHFlMFUtWHNjUHRrMEdjRjNIV2tLQ2lTbXFGbXl6TXB4TDBBRmxwTjZTbUtPSXNLTEQ2WENQUdIBkgFBVV95cUxPRE5pRUhVeER0dEpZOWZJYkVwUk5QZVVRUXg0dEVaUlB3dkNDVm9JV3dyNkRRVlpUb1FOMGxqXzZJT2lrS1NscGtzN1pNXzh6YVM4OEVtMl93T3BJRmk2V3lXa1VPLVctT0k0bFBSZDNGTFF3UVRBNWlrQUU2VmRDbGdlbW12Nzl0cXRGTmJnVzNVdw?oc=5,Google News,2019-03-08T08:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
"Feminicidios en México: las profundas secuelas que sufren los niños, las víctimas olvidadas de esta tragedia - BBC","Feminicidios en México: las profundas secuelas que sufren los niños, las víctimas olvidadas de esta tragedia BBC",https://news.google.com/rss/articles/CBMiakFVX3lxTFBPUzFOam9kTUJPVDR6azJNU3NhT2lmdUItQ3lra2hwamVMUS1FTzRYTDBvNGJGMXVoZGYzcFpSdVU3Q1hxT05pYTZsYWNXRDlMM2tDNmJRN1ZHZ1ZwcGYyZERxOWprNlFlYlHSAW9BVV95cUxNYmpjTFoxLVozbDR5bFlNMWlNN0Rjb0VIYUJ0ZGJxSzhrUHBYMUF4MG5UMlctcWp3eGQ5X3JFcEwxd2R2dVZyaUVadmhBakJJZS1GT1M1dUgzYjFDNFNad1RaWEZfMXVreEtMTDVUd3M?oc=5,Google News,2020-02-27T08:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
"Susana, madre de tres hijos: el más reciente feminicidio que conmociona a México - Telemundo","Susana, madre de tres hijos: el más reciente feminicidio que conmociona a México Telemundo",https://news.google.com/rss/articles/CBMi5wFBVV95cUxOR3FSNkdlOFJBSWxqNXMxNG12OFhiVWhhYkhwbGh6M3VvUTRJYjNWb19KWDhIYkhhS0E2ZzFDcUt2RmgxNDZGdzJoZy1rbHc5VXN1ODdhVURVcGtFa05NbWVQalQzSjNkMWZYcmpyNWNQb2N5THVWQXloX3ZZLWxNTERrWTJER0N2M2dad1VyNEU1LUR4bklQUUlxRW1Odk1LemJhZlVTMlBuU21ocXotVWg4alQyRFhHWXE1TGk2aWZCaTlDa0k5c1c0NGtTUU5tZ0xzWDI3YjV6YVZDT3dQbEI2NDlsV3fSAVxBVV95cUxNRFd6T1loM3ZSSHVZOGNxMHY3eEg2UHVoYXBoa2pNa0VBZFllcUJka2lPeTNIZXBJdWU1cGNhWF9WdU5SMlpOdkZHbTlkTE4yVTBWQkR1YkdrNTJ2Rg?oc=5,Google News,2022-03-31T07:00:00+00:00,0,True,True,False,True,0.5,BAJA,Si
"La historia de Marisela Escobedo, la mujer asesinada en México por indagar el feminicidio de su hija - BBC","La historia de Marisela Escobedo, la mujer asesinada en México por indagar el feminicidio de su hija BBC",https://news.google.com/rss/articles/CBMiakFVX3lxTFBaT3NrM2xISEluUm1FSk5TVDBiRHFUeVZ3YnROTWRmVHRzZGxVdWNZXy1SdXhtcEhLLV9MZjZjdTcwdlA3cGVSX1lCQUE2ZUZ1aENOOWZNYWJGMGdubjVua0liNlhXZ0IzcHfSAW9BVV95cUxOZWNFZzQyeWdVeERDak51SXYzZXFqLXFpSTJDYnFnN1RIdFotemh5M0Y0TDFCeWlzWmZEVW9PMmYtRTk0SF9QdEJlUmlNWUdJREpQTm42czVhY0M1cnI4Y3psWnJ0WHhxZWdKcXU1Mk0?oc=5,Google News,2020-10-15T07:00:00+00:00,0,True,True,False,True,0.5,MEDIA,Si
"Fortalece Gobierno de México atención a niñas, niños y adolescentes en condición de orfandad por feminicidio - Gob MX","Fortalece Gobierno de México atención a niñas, niños y adolescentes en condición de orfandad por feminicidio Gob MX",https://news.google.com/rss/articles/CBMi4gFBVV95cUxOem9VLWtiWW5qQVd6QzRSZHRLUFluUUNSemhfRUVYTFhUUEx0X245djZ5dVlmRTQ4MHdwcmZOR191OFRWekVLV1NHX1czWVU4UXRhR2cyVzlrLTZjdTNzVklYdTktdS1fOWpESXVLOG54YmwxUnhnRnE3Q25vOHBHbTlrTjI1cE1nWHhZcWRrSGdzVklLTUtITVBtZElDeTQxQVpwNWRNLTF6bE95NlVEQjhEcXEzbmN4UmJoak1YN3JXamNOSHlUU0paZndqWXRHc1AzRUtacXBiR2ZxR0JfalVB?oc=5,Google News,2021-08-09T07:00:00+00:00,0,True,True,True,True,0.8,ALTA,Si
"Feminicidio infantil, otro mal endémico en América Latina - DW","Feminicidio infantil, otro mal endémico en América Latina DW",https://news.google.com/rss/articles/CBMioAFBVV95cUxOa0puSzB1YTh4eHR5SnFwM1lmNW1KUF9FVVFGNDFGalk5X2xZTkVHSkJBYjNXSlR4cENJZ1c0c29aTWZzcXFIS3JLbXctLXkteEc3VjdOUHVSdzRtaURQcFM1RDFFY2hnOVZIRnVnSVRtU0NEVW1WTXItaTVJV1VQaWtXdWJHWGJhVEE3a3VYM0pNYkY3NHcwcFZjV2hWaXlG0gGgAUFVX3lxTE9lZ1Y2Mk5aZkh4MHZlTmZhTUxJcEwzaVhSdWNvUnNDVDNyclpHQmFVbXJWZFJ2eG8wWmdGU1FKTlBuTUxtQjNVR3E3UWRyNWRCWW1tVjR1N3c4SWRwekcyNGYwTG96TVRpMzBmMVhJQkl6dDdHVDBqODBqUlBQdGxPcnVxakpUUlBVU25oMkdrYzJuTnQtM0NTWnVIcXVmWmw?oc=5,Google News,2024-04-25T07:00:00+00:00,0,True,False,False,False,0.35,BAJA,No
A mamá la mataron: quiénes son y dónde están los huérfanos del feminicidio en México - Infobae,A mamá la mataron: quiénes son y dónde están los huérfanos del feminicidio en México Infobae,https://news.google.com/rss/articles/CBMizwFBVV95cUxNQmU5YWM3d1RIRFJ6eXlPU0tzLWt1QWRWcmN5ekU3NkpEeFJiMTNPSEZ6T2RtS25LdHNxMUZCUDVhU0NiTmxOMGNoQlN3amZsZVpkcHpFUTBPM2ZnOXNrdjdHR3k4TWt5NU5ER0p5MjNjZGY5WG1JWDc0cU91ZGhjcUhEU2Z6LXVxS1g0STNnUXJqUnZVam96ZW1GYkZ3TEFMb2lYaVBfbFcxb2NVSDJHVkI1NGNRajhRQl9Pdnl1OTBSb3RCNzVsMTZpcVg4U0XSAeoBQVVfeXFMTlhEeGlCeDBTSGVXZmpVdjRQRnkzRnA3RmVMMkVGN2RWa2J6YTBWTGYtcFphU3VXdndoRmJOMGlSdkVHSUtkM2htbGtsSlRDZmlQcVFWTk0xeE8wby1XOFJYQWFSTHA3N0wxNUxwT3FRTVFxX0JmVmZDeFRqZ3I3Wk4tbVAtX1BoUmZFb1RPZlBRSlVRd1BMNlpHMjF2VmhWWDN6aGtCSGJnNDZNVTZLeWF0YWZ4ZWgtTmcyY1A5VDk3VVVwMDE3N1NKWXpUdVBGUU02RU5saHlCYWtmZGVRSVpLQ0puLUkwbDdR?oc=5,Google News,2018-04-29T07:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
Mujer asesina a tiros a sus dos hijos en Oaxaca; juez la vincula a proceso por homicidio y feminicidio - Infobae,Mujer asesina a tiros a sus dos hijos en Oaxaca; juez la vincula a proceso por homicidio y feminicidio Infobae,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNbkJnUXd1dHMyaElTODAxcEZhSWh0T1o0VEVwWXg4UHBRYkU5c3RUUmVEb0VIM3BuUlRJMk5yN2lFVjQxZzlRb1ZNT1hqbjR6d1Nadlh6SDFKX21vUEpzdHRhRVhnU09jYWZQMkF6ZWJhOGFBODFQd1VQb3hZT2RKZV9tZWFXclpneE9Ba1ozZnJ1RzRLbk5EOVFlMkVTNnpJbGlibHo0emg3NlRMOG1ESmlWNXlaaWdRaW9CTVBhVVJtZGRMRExJUjI5S0pDbXJndXdQUlBBR2NhMWVB0gH3AUFVX3lxTFBMVzNraTByU3liZjdfX0lnOXRzZ2M0cS0xNlAyczVBZ0xhQU9QTnJzY0hFUFgzRXJhVlVlTC1QZDJMZUxFNWZPUTh1RjlXMHl1Zl9YaDFFc3BrcmxPUGJlRk1pbXZURUN0N0VielVZNlM4VmlBdzE1YUNsa3V1TjBxVXdHRjZLTno3S0p5dkhPck81bUNEZXRZdGZEUWJQRl9hSEJocjFVTHFUTDB2N2hneHNIWmcwQk43WjBKMjZJZ1JOQktxZTI5X3JBSVplM1cydk9MbGtodDdDRV90N2p5MFhtejFMUUVwdXlaY3hLUUdKTWljWWs?oc=5,Google News,2024-04-28T07:00:00+00:00,0,True,True,False,True,0.45,BAJA,Si
Fátima: qué se sabe sobre los sospechosos del feminicidio de la niña de 7 años y las motivaciones del crimen que indigna a México - BBC,Fátima: qué se sabe sobre los sospechosos del feminicidio de la niña de 7 años y las motivaciones del crimen que indigna a México BBC,https://news.google.com/rss/articles/CBMiakFVX3lxTE5DeUdtbzFaNGNrNzlnSWQxc1BwZmZkWkdDRVkycXBzMGR2OExQeFAzRkMzcVh2bW8xR2Y5c3VFZlFNMDRERmpjTXE4TzlEc3JjRzA0aUhCOUJOXzJxRFZmR3BhakhNcDlhY1HSAW9BVV95cUxPb3QzbUJTQm8zalZMZXhSNU1kMXJhektKZVpFcU85V2g4dkdFR1BtWGdiNG0xT1RVYVJfZktSMS1Yd3NaM2NLRWhTTGZwb0FiOFlVenZCTVFsdFN6NjRaMGt1LWtOR0Jna0xRT1lLcWc?oc=5,Google News,2020-02-20T08:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
"El feminicidio de Ana María Serrano: “Él la presionaba mucho, mandaba regalos cada semana, rogaba que regresaran” - EL PAÍS","El feminicidio de Ana María Serrano: “Él la presionaba mucho, mandaba regalos cada semana, rogaba que regresaran” EL PAÍS",https://news.google.com/rss/articles/CBMi5AFBVV95cUxNbkNGakVES1F0a2tWQXMxd0xKS2Z6MWhCaWtaTHE1VlQwRlpDelotQ1QwekFobHlBOEt6cXUyQmZJb1RsbHRGbmRuSnJaNkUxTS1jbTROTlllZ3dKdnF1eGhDQ25RbEJGaXl4QVpTdlJNdFZUbDdremUyUVpJWW9TRzN0bEozMm1tdHJMRlAwb3NoTUY5Sk9mVFJWSElRencyT1hRUlRuM21rS1VQUEQ5QmM2a2dGTG0tY1FpMTRXb3FBU3NsTUFKMmV4OF9Xc0U3TkFMLVdoS3BYTk51QXpEQXBPMTfSAfgBQVVfeXFMUERSNXJwenJzaHpfNlZDaEU0T1A4T2dWV0pWT3I4VUUzeTFSV1NLbGVKQWNoa2VZNEdkcGlrVmNDUTI0VFVFQXZZMmhVY1hvRDQ5VU9sM3dSazUxaTQ2ZzRaa0k3dG8wWWR1TjlFR3lIM2tfWDZiT3E2aG1PVkVsNG1SNXMzUjRsUDhjdDRyLU5LYm0tTWJjUktpek1nemFQdW5PenBmdkxpYzRCMm0yWmJqbDNuWXFFdVpxX0dmUFJuN1FCamhrOXI3amFWeXRwTGRUaTRuTXhPWWszN3dsRzFNYkJ2ZEd1WEdEeXdfUzMxeHVIaHhzZE0?oc=5,Google News,2023-09-18T07:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
Madres de víctimas de feminicidio y niños huérfanos marcan el Día de las Madres en México - Hola News,Madres de víctimas de feminicidio y niños huérfanos marcan el Día de las Madres en México Hola News,https://news.google.com/rss/articles/CBMisAFBVV95cUxQdXk4MzZiekliSXJtcG1MZXpLNHZydlJyNl90eVJ2RGUxVmJjSWpWekdYaG0xRzJpc1dLZDFnRlpvdXJqUU9Pa2lZT3RWZUJFZjZ6clpXNU1HSVptMzNCLXUwWTJXS2haWDJUcVJjOEkxTWViYXFDaXgzNFhjVXF5b0V0b056V05TbkRDX3lYTEVaQUVJbm5YbEowOUhrSm1iSmZNYUZRLURiT2VfbFZhdQ?oc=5,Google News,2024-05-10T07:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
Buscan que pena de cárcel aumente por el delito de feminicidio cuando las víctimas sean menores de edad - Infobae,Buscan que pena de cárcel aumente por el delito de feminicidio cuando las víctimas sean menores de edad Infobae,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPZ051Mll6QVE1aUlFbE1lS1gzX0trdU1ZMDBOb3I2RTN6NW92MTdoQ3pDQ0hjeVhhR2dGSkgwZWdRMlBZekowS2ljZ2FPc3I4WXdyTnhiQjdPR3ZoazZidWx1VkcxRU5fRkZub3ZuVkFic3FOUUkwRWVLWjJXZnhUS0ZqZDRpeFNKUEw4OUFiQkt0dUpOWjkyVGpiWHVPNVM3UE94N1Myd19wVm40Zk95dTQyYnBhYW5VRkZJWllzdFpmV19DcFhNRHd5UXBOYkZqLUNfWXAtdUdrbFhZN3dRZzk2eUMyYmQ5VWVrRmZB0gGIAkFVX3lxTE1kQU1RU2UteUx4T01FRW5jZVJmRGZWT3BxVWhlc1lzV2JTbWRPRE44cFJaT3hMc3dLSW9Id2NjVmE5a1N6NUM0LUdDd004Vk9VUVZ4bkVCRnBuQjJJTGRHR0pSUG85dk9VSkFQTGdvaTB0NWxRdHoyNFRBMHBFMG55cmRVU2wxSWxWVEk4dXJRWlhfRjBreWNDUTJRUjE2cXIxSWdiOW0yWm9McU1IUWlWV29vY2xrQlNCOGlnd3ZHX0pQMkxzYk5uSV9nZUZlaC1DWHg2dGRxaXA3ZXI0RS1nTGw3MGZMaUhVRG8teFdnN3REMFhCVWNkNXJfdmR0dTNCN1Q0QTZKUg?oc=5,Google News,2022-12-13T08:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
Doce feminicidios de menores que estremecieron a México - Infobae,Doce feminicidios de menores que estremecieron a México Infobae,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNRHRGMkdfbHVVczV3VEFnOTNVRkVqZjRyVHQwc3ZJeUZFaHVKNXdXUmFidlctMHlLTXBSZmhrblZOdzdFREdYWWllekhycVZva1hrcUtJY0xRand1RTZoVWpPSHFoak84dE9hT2FPeDQ3NDVPWEdYM0kxa1ZiNG5xQkVwblRZMm9mZmpRMl9aYzBQV0c3UFlXZ05maGxFcnlwYVlfTXRVZlhPd9IBxAFBVV95cUxPc3lvWFBXNjU0TVc2RXdBMlpWYThXNThIbWlwRV9zM3JSYmJpX0dXUXh2d1VvSnZDOE0tN2RIdVlJcWtKYUhhNHpQT0JNUGtfa2hac3lVT2tSRi1QRXhuT2NsYmhTSzZ1b25wM3FnSk84OHhMNm1VbTQwbzcySWd5MTdneHIwZWNmalJwYS1FT2oxRW5yUEF3X0F5clljaWdFRkVhZkJCeXliWWRkRnJSc1dhamFsTXg2ZnE1RjJTTjRWejJZ?oc=5,Google News,2020-02-19T08:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
"Prevalecen violencias contra niñas en México: 745 feminicidios de menores y más de 5 mil desaparecidas, registra Save The Children - Animal Politico","Prevalecen violencias contra niñas en México: 745 feminicidios de menores y más de 5 mil desaparecidas, registra Save The Children Animal Politico",https://news.google.com/rss/articles/CBMipgFBVV95cUxNZm94ekI0UjVBTUljc1IyNkRFVlZfOV9ENUg2bTFFa0o0a3diVTAzb1ZzN29oOUVSVVlfZGVMRHZweFJjdmZLV2d0MzBMZ3Jib3psX2VQdFJwMXZDWDVqTnhJMjZxWnNXYkVCY0VzZ3NRc0ttQmRUb1dKT2hHRlUtTzFZSjNFLUxYTGpGU2RPcWhWS1RTdkhaazBDamlLdUthV1R3cmtn?oc=5,Google News,2024-10-04T07:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
"Mónica Delgado, maquillista y madre de dos hijos fue víctima de feminicidio; su pareja es el principal sospechoso - El Imparcial","Mónica Delgado, maquillista y madre de dos hijos fue víctima de feminicidio; su pareja es el principal sospechoso El Imparcial",https://news.google.com/rss/articles/CBMi7wFBVV95cUxOY0JGNlZHS1ZSa1piYkhaLUhmN0U0eTZhUTVmN1I0SXRKVXNNWG92LVdUNWZnb3RlSG5WUDNzT21ETi1BSTczMVVneG5BUVppWFJtTTlpMGtFRmNsa2Y3M1RHZlpFeWJ1TE1ZVlJNT3ZPZjJFZ1NlbklBNk85VV9JRlZGOGl5Sk90Yjd3bEtwNDhfcU5SMDFBTTI1bFVSZFpRVlZXZWJIZkRmTmJaX3NabTZIRk5rUDlxN1RySGFqZy0xaFB2UlpuZGV2MURfbXBxUHkzUF9QX3hIdWIxdWVIWjFkdDBHczJRa3JzMl9Hc9IBigJBVV95cUxNQkNQOExvY3VSY0VReUJiWEVmUV9PMWloa3lTWTM3UlJvRTVtOER2VzNuWnRZWGdwR1k4V0ozQXRMaTBNb2poQzlBWTU0TE12Ym1tdF9KOGpJUkwtRWNxYkVGbE1OMEZibTZOWTRWeUFKRThpeHhCTmctbFJjT0tNUkFtSDFQOU5JeEh4Y1A0OVBuY2tpczBKZG1USFNGZ0poSHkwNmoxVjlMMmEzc0N3eVAybDhOc2J0ZTRMWllwbS1LTExyR2o2UUpVU0pFOGYySGJRbkZzR0NocElsbnBhczFxUWxkczlGbjNQR3dTeVE3eVdocDhra2NPRUhGQy0zRE9DMFBXNmJBZw?oc=5,Google News,2024-11-19T08:00:00+00:00,0,True,True,False,True,0.5,BAJA,Si
Huérfanos: las otras víctimas de los feminicidios en México • Actualidad - Forbes México,Huérfanos: las otras víctimas de los feminicidios en México • Actualidad Forbes México,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPOGxSZ01FaTRFdUdJQVlwZlQ5SkwzMDhFLTAzbmNrTVNadk9xak9meXM5bWlRVzZzR05ONnUwMWgteGhKLUM0WWdmRTJhWkJSYXY1V0dJTnhldy1Oem1lRmFtZlR6bzlmcmNTNEpydzVCcTR0MjdYUlE5TXVzeEhnY0pfMUwwXzJO?oc=5,Google News,2019-11-22T08:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
Magda busca justicia por el feminicidio de su hija y el asesinato de sus dos hijos - Expansión Política,Magda busca justicia por el feminicidio de su hija y el asesinato de sus dos hijos Expansión Política,https://news.google.com/rss/articles/CBMilgFBVV95cUxQT251cGRtSnNxdkNxZ2tzLWV1OHl2UWtkVjFyY3h1NkVnTXFDbm0xcng2NWp4ZXl2Z1dtb3Q1WW9NM295TlJWMDNzY2hfVjlRTjBEcUlUOEk2S2FnakdKcUp4NDhjVHRxQWU1M1VIeGNLMTlScnN3Z21HVGJOVjdDbG50TGk1RjlkQlpWRWxmMEJ3cjJTWEHSAaMBQVVfeXFMUDFpSDN6eUtLMXYzWnFldEhyazBpTkdYWWxLQnlWMjBieFdHM2Q1dFBJbmhVSWNqWl9LYUJ6RmRmRUljcGt2SUZQMHVPdm9tUHpLU3BENTBVRkJfTTJwY1hwY2FUX2o5VXVvRVlsT3RaOERqOVhDUkhFLVhaQUdTVVo0VURnM0haclZsWmJyTVNwVlQ1Y0tlRk1uWkFma2ZVRENVSQ?oc=5,Google News,2022-07-01T07:00:00+00:00,0,True,True,False,True,0.45,BAJA,Si
"“No murieron, las asesinaron”: niños y madres buscadoras exigen justicia en el Día de muertas por feminicidios - Infobae","“No murieron, las asesinaron”: niños y madres buscadoras exigen justicia en el Día de muertas por feminicidios Infobae",https://news.google.com/rss/articles/CBMi3wFBVV95cUxOSWNtdVJPNXRiUnloakZjSzhqRmViWW9xRDN5cnJiLWJBOGhiYldlelh2d2RMMVBiT3hNYW56Tk5zWGF2Ukx0NEdUU0gxckpjZjA4QmNPSmlTdzg0N1RxWC0yYUFDXzRmYnMwdGNja19qUWV2Q18wcTRlRjJBanR6NmNLSUdsdDVJWURZRDhOR1lieklDOXdmZGJLSWxEaHo2Y3czbUVYeXkzR1lIdkJkN1pWZDQzU0hJUVFfT1JONEdtTlMtWF9nR1lHYlh0bkZlYnRwWkdJTnFlUmVmVzlv0gH6AUFVX3lxTFBGTE96Vks5UUVneG8xdmJKb2pEQWpMM00zS2xmZ0VYM3FuelZxQXZCOENkb0d4ZXFRR19SakRmM2ZzZ2lZQk5xZTlubGZnZEV4T1VOVVpCd01WT2dQbHd6WEJ1cllVVnc0WnFxaXhGSVgydXRtdXdXejFKM0ZJUXBpZWtENkk3b0o0Z2Jtc0hPVjVvelJ2aXpMSVVCZG1zRTFpZ0FmUE5adkFrbUJ3bVpZTXhPMjRoTU1JVFdON1BuREtsZDRkTm9WV3hRNzlfWlVSTWVfdkVxVmppU1FCYVo4SU9PRFZuWTZiSVRaOVo1TDR2eUlaMXoyX1E?oc=5,Google News,2024-11-03T07:00:00+00:00,0,True,False,False,False,0.3,BAJA,No
CDMX: Cae Implicada en Feminicidio de Paola Michelle; Localizan a sus Hijos - N+,CDMX: Cae Implicada en Feminicidio de Paola Michelle; Localizan a sus Hijos N+,https://news.google.com/rss/articles/CBMiswFBVV95cUxQZUpCbVFsR3JWdGNFSkJINldtUmJXdzdzaFU1MjhYaUI3MVRvMklxYzJhSm1NQm40LWhkaFhvNjV4S005TlNyNkxEVE1IQzlyaTZLaFRoeUFHVWx2WklUaFNObmtRSUl3bUxDRmlQeWU3ZXI0VGtyS3JZTVQxcTZwZ0VyRjU4Mk1BWUZURHk5dFR0TWR4YnlaNXE3Wk55TjlFZjBWRVNVcTBzcW1fR3JDR2dqYw?oc=5,Google News,2023-07-11T07:00:00+00:00,0,True,True,False,True,0.45,BAJA,Si
Edomex otorga apoyo económico a niños y adolescentes en orfandad por feminicidio y desaparición - Milenio,Edomex otorga apoyo económico a niños y adolescentes en orfandad por feminicidio y desaparición Milenio,https://news.google.com/rss/articles/CBMipwFBVV95cUxNNTBwMS1sc1l5RVlsb3lKVkFCdmpFS1NjSVh0RXdsaXlLTTlqMmZFdHRnQzd4NFFaY1FwLTVKV0xJckE5aUNDWUplekU2MU5uTGJUMzkySThsVEdXSnN6SUpFSlhTVmIyZy1zZEtkTVk1NXIydVg4UFhkTEdTTlhBd3N6cnJPZnpRTDhKTlJ2aGZBQVhPZGdpQjVIdXVKZ3UwNnNac01VNNIBpwFBVV95cUxQbVpualZrbmRxNXUxanpEWWR1UUNFaTVaXzluQmRKNEZxX2E5UXY4OWFXZHlGZ3hiRUJnTjJJaEFmbHpZdGQ0MUozVl9BVk43VDY0amFtQl9HUG4tcFVNQ3Q4allBS3JmVFZScGV6VzFUT0RlVktEREZGVG5LWUR0aThUZ0Y1dkFzUktYbF90bUQ4N2hpU1lKaWJrS0EtUTFDTDFxZzVDMA?oc=5,Google News,2024-06-16T07:00:00+00:00,0,True,True,True,True,0.8,ALTA,Si
